Year,City,Month,Crime,Frequency
2014,Gonda,March,Rape,40
2014,Gonda,March,Theft,48
2014,Gonda,April,Burglary,59
2014,Gonda,April,Kidnapping,31
2014,Gonda,April,Murder,30
2014,Gonda,April,Rape,36
2014,Gonda,April,Theft,55
2014,Gonda,May,Burglary,33
2014,Gonda,May,Kidnapping,30
2014,Gonda,May,Murder,56
2014,Gonda,May,Rape,54
2014,Gonda,May,Theft,39
2014,Gonda,June,Burglary,29
2014,Gonda,June,Kidnapping,53
2014,Gonda,June,Murder,59
2014,Gonda,June,Rape,51
2014,Gonda,June,Theft,59
2014,Gonda,July,Burglary,45
2014,Gonda,July,Kidnapping,59
2014,Gonda,July,Murder,30
2014,Gonda,July,Rape,37
2014,Gonda,July,Theft,59
2014,Gonda,August,Burglary,32
2014,Gonda,August,Kidnapping,40
2014,Gonda,August,Murder,52
2014,Gonda,August,Rape,34
2014,Gonda,August,Theft,29
2014,Gonda,September,Burglary,38
2014,Gonda,September,Kidnapping,38
2014,Gonda,September,Murder,44
2014,Gonda,September,Rape,36
2014,Gonda,September,Theft,51
2014,Gonda,October,Burglary,35
2014,Gonda,October,Kidnapping,36
2014,Gonda,October,Murder,26
2014,Gonda,October,Rape,27
2014,Gonda,October,Theft,51
2014,Gonda,November,Burglary,21
2014,Gonda,November,Kidnapping,24
2014,Gonda,November,Murder,35
2014,Gonda,November,Rape,24
2014,Gonda,November,Theft,23
2014,Gonda,December,Burglary,27
2014,Gonda,December,Kidnapping,45
2014,Gonda,December,Murder,44
2014,Gonda,December,Rape,60
2014,Gonda,December,Theft,41
2014,Gorakhpur,January,Burglary,42
2014,Gorakhpur,January,Kidnapping,42
2014,Gorakhpur,January,Murder,29
2014,Gorakhpur,January,Rape,57
2014,Gorakhpur,January,Theft,22
2014,Gorakhpur,February,Burglary,40
2014,Gorakhpur,February,Kidnapping,42
2014,Gorakhpur,February,Murder,35
2014,Gorakhpur,February,Rape,33
2014,Gorakhpur,February,Theft,46
2014,Gorakhpur,March,Burglary,49
2014,Gorakhpur,March,Kidnapping,28
2014,Gorakhpur,March,Murder,34
2014,Gorakhpur,March,Rape,48
2014,Gorakhpur,March,Theft,23
2014,Gorakhpur,April,Burglary,50
2014,Gorakhpur,April,Kidnapping,38
2014,Gorakhpur,April,Murder,29
2014,Gorakhpur,April,Rape,25
2014,Gorakhpur,April,Theft,59
2014,Gorakhpur,May,Burglary,41
2014,Gorakhpur,May,Kidnapping,33
2014,Gorakhpur,May,Murder,42
2014,Gorakhpur,May,Rape,30
2014,Gorakhpur,May,Theft,30
2014,Gorakhpur,June,Burglary,51
2014,Gorakhpur,June,Kidnapping,43
2014,Gorakhpur,June,Murder,31
2014,Gorakhpur,June,Rape,51
2014,Gorakhpur,June,Theft,46
2014,Gorakhpur,July,Burglary,35
2014,Gorakhpur,July,Kidnapping,32
2014,Gorakhpur,July,Murder,32
2014,Gorakhpur,July,Rape,27
2014,Gorakhpur,July,Theft,50
2014,Gorakhpur,August,Burglary,44
2014,Gorakhpur,August,Kidnapping,47
2014,Gorakhpur,August,Murder,48
2014,Gorakhpur,August,Rape,32
2014,Gorakhpur,August,Theft,37
2014,Gorakhpur,September,Burglary,51
2014,Gorakhpur,September,Kidnapping,46
2014,Gorakhpur,September,Murder,25
2014,Gorakhpur,September,Rape,37
2014,Gorakhpur,September,Theft,38
2014,Gorakhpur,October,Burglary,60
2014,Gorakhpur,October,Kidnapping,39
2014,Gorakhpur,October,Murder,38
2014,Gorakhpur,October,Rape,24
2014,Gorakhpur,October,Theft,30
2014,Gorakhpur,November,Burglary,30
2014,Gorakhpur,November,Kidnapping,58
2014,Gorakhpur,November,Murder,37
2014,Gorakhpur,November,Rape,53
2014,Gorakhpur,November,Theft,33
2014,Gorakhpur,December,Burglary,32
2014,Gorakhpur,December,Kidnapping,32
2014,Gorakhpur,December,Murder,20
2014,Gorakhpur,December,Rape,52
2014,Gorakhpur,December,Theft,55
2014,Hapur,January,Burglary,54
2014,Hapur,January,Kidnapping,34
2014,Hapur,January,Murder,59
2014,Hapur,January,Rape,48
2014,Hapur,January,Theft,30
2014,Hapur,February,Burglary,42
2014,Hapur,February,Kidnapping,55
2014,Hapur,February,Murder,36
2014,Hapur,February,Rape,21
2014,Hapur,February,Theft,56
2014,Hapur,March,Burglary,26
2014,Hapur,March,Kidnapping,24
2014,Hapur,March,Murder,43
2014,Hapur,March,Rape,45
2014,Hapur,March,Theft,47
2014,Hapur,April,Burglary,24
2014,Hapur,April,Kidnapping,58
2014,Hapur,April,Murder,22
2014,Hapur,April,Rape,37
2014,Hapur,April,Theft,46
2014,Hapur,May,Burglary,39
2014,Hapur,May,Kidnapping,41
2014,Hapur,May,Murder,48
2014,Hapur,May,Rape,43
2014,Hapur,May,Theft,57
2014,Hapur,June,Burglary,38
2014,Hapur,June,Kidnapping,32
2014,Hapur,June,Murder,60
2014,Hapur,June,Rape,45
2014,Hapur,June,Theft,51
2014,Hapur,July,Burglary,44
2014,Hapur,July,Kidnapping,54
2014,Hapur,July,Murder,25
2014,Hapur,July,Rape,31
2014,Hapur,July,Theft,55
2014,Hapur,August,Burglary,32
2014,Hapur,August,Kidnapping,27
2014,Hapur,August,Murder,42
2014,Hapur,August,Rape,55
2014,Hapur,August,Theft,38
2014,Hapur,September,Burglary,27
2014,Hapur,September,Kidnapping,21
2014,Hapur,September,Murder,57
2014,Hapur,September,Rape,22
2014,Hapur,September,Theft,55
2014,Hapur,October,Burglary,35
2014,Hapur,October,Kidnapping,37
2014,Hapur,October,Murder,60
2014,Hapur,October,Rape,48
2014,Hapur,October,Theft,31
2014,Hapur,November,Burglary,55
2014,Hapur,November,Kidnapping,45
2014,Hapur,November,Murder,40
2014,Hapur,November,Rape,37
2014,Hapur,November,Theft,27
2014,Hapur,December,Burglary,43
2014,Hapur,December,Kidnapping,57
2014,Hapur,December,Murder,31
2014,Hapur,December,Rape,60
2014,Hapur,December,Theft,31
2014,Hardoi,January,Burglary,60
2014,Hardoi,January,Kidnapping,60
2014,Hardoi,January,Murder,53
2014,Hardoi,January,Rape,29
2014,Hardoi,January,Theft,51
2014,Hardoi,February,Burglary,24
2014,Hardoi,February,Kidnapping,42
2014,Hardoi,February,Murder,28
2014,Hardoi,February,Rape,37
2014,Hardoi,February,Theft,47
2014,Hardoi,March,Burglary,56
2014,Hardoi,March,Kidnapping,22
2014,Hardoi,March,Murder,33
2014,Hardoi,March,Rape,42
2014,Hardoi,March,Theft,46
2014,Hardoi,April,Burglary,30
2014,Hardoi,April,Kidnapping,57
2014,Hardoi,April,Murder,53
2014,Hardoi,April,Rape,60
2014,Hardoi,April,Theft,20
2014,Hardoi,May,Burglary,60
2014,Hardoi,May,Kidnapping,47
2014,Hardoi,May,Murder,38
2014,Hardoi,May,Rape,33
2014,Hardoi,May,Theft,41
2014,Hardoi,June,Burglary,55
2014,Hardoi,June,Kidnapping,33
2014,Hardoi,June,Murder,58
2014,Hardoi,June,Rape,54
2014,Hardoi,June,Theft,48
2014,Hardoi,July,Burglary,46
2014,Hardoi,July,Kidnapping,45
2014,Hardoi,July,Murder,60
2014,Hardoi,July,Rape,49
2014,Hardoi,July,Theft,25
2014,Hardoi,August,Burglary,39
2014,Hardoi,August,Kidnapping,25
2014,Hardoi,August,Murder,36
2014,Hardoi,August,Rape,47
2014,Hardoi,August,Theft,57
2014,Hardoi,September,Burglary,46
2014,Hardoi,September,Kidnapping,54
2014,Hardoi,September,Murder,24
2014,Hardoi,September,Rape,44
2014,Hardoi,September,Theft,53
2014,Hardoi,October,Burglary,48
2014,Hardoi,October,Kidnapping,60
2014,Hardoi,October,Murder,54
2014,Hardoi,October,Rape,38
2014,Hardoi,October,Theft,37
2014,Hardoi,November,Burglary,51
2014,Hardoi,November,Kidnapping,20
2014,Hardoi,November,Murder,34
2014,Hardoi,November,Rape,23
2014,Hardoi,November,Theft,53
2014,Hardoi,December,Burglary,43
2014,Hardoi,December,Kidnapping,35
2014,Hardoi,December,Murder,31
2014,Hardoi,December,Rape,23
2014,Hardoi,December,Theft,37
2014,Hasanpur,January,Burglary,52
2014,Hasanpur,January,Kidnapping,28
2014,Hasanpur,January,Murder,22
2014,Hasanpur,January,Rape,53
2014,Hasanpur,January,Theft,52
2014,Hasanpur,February,Burglary,26
2014,Hasanpur,February,Kidnapping,22
2014,Hasanpur,February,Murder,30
2014,Hasanpur,February,Rape,29
2014,Hasanpur,February,Theft,38
2014,Hasanpur,March,Burglary,28
2014,Hasanpur,March,Kidnapping,21
2014,Hasanpur,March,Murder,37
2014,Hasanpur,March,Rape,58
2014,Hasanpur,March,Theft,44
2014,Hasanpur,April,Burglary,51
2014,Hasanpur,April,Kidnapping,50
2014,Hasanpur,April,Murder,41
2014,Hasanpur,April,Rape,24
2014,Hasanpur,April,Theft,34
2014,Hasanpur,May,Burglary,21
2014,Hasanpur,May,Kidnapping,42
2014,Hasanpur,May,Murder,37
2014,Hasanpur,May,Rape,58
2014,Hasanpur,May,Theft,31
2014,Hasanpur,June,Burglary,44
2014,Hasanpur,June,Kidnapping,28
2014,Hasanpur,June,Murder,33
2014,Hasanpur,June,Rape,30
2014,Hasanpur,June,Theft,58
2014,Hasanpur,July,Burglary,37
2014,Hasanpur,July,Kidnapping,26
2014,Hasanpur,July,Murder,51
2014,Hasanpur,July,Rape,56
2014,Hasanpur,July,Theft,38
2014,Hasanpur,August,Burglary,27
2014,Hasanpur,August,Kidnapping,27
2014,Hasanpur,August,Murder,30
2014,Hasanpur,August,Rape,23
2014,Hasanpur,August,Theft,21
2014,Hasanpur,September,Burglary,25
2014,Hasanpur,September,Kidnapping,23
2014,Hasanpur,September,Murder,35
2014,Hasanpur,September,Rape,44
2014,Hasanpur,September,Theft,24
2014,Hasanpur,October,Burglary,31
2014,Hasanpur,October,Kidnapping,27
2014,Hasanpur,October,Murder,38
2014,Hasanpur,October,Rape,60
2014,Hasanpur,October,Theft,60
2014,Hasanpur,November,Burglary,51
2014,Hasanpur,November,Kidnapping,30
2014,Hasanpur,November,Murder,25
2014,Hasanpur,November,Rape,55
2014,Hasanpur,November,Theft,59
2014,Hasanpur,December,Burglary,50
2014,Hasanpur,December,Kidnapping,43
2014,Hasanpur,December,Murder,34
2014,Hasanpur,December,Rape,54
2014,Hasanpur,December,Theft,43
2014,Hathras,January,Burglary,47
2014,Hathras,January,Kidnapping,43
2014,Hathras,January,Murder,43
2014,Hathras,January,Rape,20
2014,Hathras,January,Theft,45
2014,Hathras,February,Burglary,36
2014,Hathras,February,Kidnapping,31
2014,Hathras,February,Murder,42
2014,Hathras,February,Rape,35
2014,Hathras,February,Theft,26
2014,Hathras,March,Burglary,24
2014,Hathras,March,Kidnapping,22
2014,Hathras,March,Murder,60
2014,Hathras,March,Rape,25
2014,Hathras,March,Theft,46
2014,Hathras,April,Burglary,22
2014,Hathras,April,Kidnapping,24
2014,Hathras,April,Murder,58
2014,Hathras,April,Rape,31
2014,Hathras,April,Theft,52
2014,Hathras,May,Burglary,35
2014,Hathras,May,Kidnapping,42
2014,Hathras,May,Murder,24
2014,Hathras,May,Rape,23
2014,Hathras,May,Theft,25
2014,Hathras,June,Burglary,38
2014,Hathras,June,Kidnapping,43
2014,Hathras,June,Murder,48
2014,Hathras,June,Rape,46
2014,Hathras,June,Theft,43
2014,Hathras,July,Burglary,52
2014,Hathras,July,Kidnapping,43
2014,Hathras,July,Murder,48
2014,Hathras,July,Rape,49
2014,Hathras,July,Theft,59
2014,Hathras,August,Burglary,49
2014,Hathras,August,Kidnapping,33
2014,Hathras,August,Murder,38
2014,Hathras,August,Rape,39
2014,Hathras,August,Theft,24
2014,Hathras,September,Burglary,48
2014,Hathras,September,Kidnapping,47
2014,Hathras,September,Murder,53
2014,Hathras,September,Rape,42
2014,Hathras,September,Theft,53
2014,Hathras,October,Burglary,27
2014,Hathras,October,Kidnapping,22
2014,Hathras,October,Murder,45
2014,Hathras,October,Rape,37
2014,Hathras,October,Theft,37
2014,Hathras,November,Burglary,22
2014,Hathras,November,Kidnapping,33
2014,Hathras,November,Murder,29
2014,Hathras,November,Rape,59
2014,Hathras,November,Theft,26
2014,Hathras,December,Burglary,58
2014,Hathras,December,Kidnapping,53
2014,Hathras,December,Murder,37
2014,Hathras,December,Rape,43
2014,Hathras,December,Theft,45
2014,Jahangirabad,January,Burglary,27
2014,Jahangirabad,January,Kidnapping,24
2014,Jahangirabad,January,Murder,21
2014,Jahangirabad,January,Rape,24
2014,Jahangirabad,January,Theft,21
2014,Jahangirabad,February,Burglary,29
2014,Jahangirabad,February,Kidnapping,41
2014,Jahangirabad,February,Murder,52
2014,Jahangirabad,February,Rape,59
2014,Jahangirabad,February,Theft,45
2014,Jahangirabad,March,Burglary,48
2014,Jahangirabad,March,Kidnapping,49
2014,Jahangirabad,March,Murder,39
2014,Jahangirabad,March,Rape,56
2014,Jahangirabad,March,Theft,29
2014,Jahangirabad,April,Burglary,40
2014,Jahangirabad,April,Kidnapping,52
2014,Jahangirabad,April,Murder,32
2014,Jahangirabad,April,Rape,40
2014,Jahangirabad,April,Theft,26
2014,Jahangirabad,May,Burglary,31
2014,Jahangirabad,May,Kidnapping,48
2014,Jahangirabad,May,Murder,38
2014,Jahangirabad,May,Rape,54
2014,Jahangirabad,May,Theft,44
2014,Jahangirabad,June,Burglary,42
2014,Jahangirabad,June,Kidnapping,50
2014,Jahangirabad,June,Murder,43
2014,Jahangirabad,June,Rape,36
2014,Jahangirabad,June,Theft,54
2014,Jahangirabad,July,Burglary,35
2014,Jahangirabad,July,Kidnapping,54
2014,Jahangirabad,July,Murder,36
2014,Jahangirabad,July,Rape,42
2014,Jahangirabad,July,Theft,46
2014,Jahangirabad,August,Burglary,25
2014,Jahangirabad,August,Kidnapping,48
2014,Jahangirabad,August,Murder,35
2014,Jahangirabad,August,Rape,54
2014,Jahangirabad,August,Theft,38
2014,Jahangirabad,September,Burglary,31
2014,Jahangirabad,September,Kidnapping,36
2014,Jahangirabad,September,Murder,27
2014,Jahangirabad,September,Rape,29
2014,Jahangirabad,September,Theft,47
2014,Jahangirabad,October,Burglary,36
2014,Jahangirabad,October,Kidnapping,54
2014,Jahangirabad,October,Murder,34
2014,Jahangirabad,October,Rape,54
2014,Jahangirabad,October,Theft,43
2014,Jahangirabad,November,Burglary,24
2014,Jahangirabad,November,Kidnapping,42
2014,Jahangirabad,November,Murder,45
2014,Jahangirabad,November,Rape,50
2014,Jahangirabad,November,Theft,23
2014,Jahangirabad,December,Burglary,58
2014,Jahangirabad,December,Kidnapping,59
2014,Jahangirabad,December,Murder,47
2014,Jahangirabad,December,Rape,30
2014,Jahangirabad,December,Theft,24
2014,Jalaun,January,Burglary,50
2014,Jalaun,January,Kidnapping,48
2014,Jalaun,January,Murder,41
2014,Jalaun,January,Rape,48
2014,Jalaun,January,Theft,22
2014,Jalaun,February,Burglary,21
2014,Jalaun,February,Kidnapping,45
2014,Jalaun,February,Murder,28
2014,Jalaun,February,Rape,41
2014,Jalaun,February,Theft,48
2014,Jalaun,March,Burglary,54
2014,Jalaun,March,Kidnapping,25
2014,Jalaun,March,Murder,41
2014,Jalaun,March,Rape,44
2014,Jalaun,March,Theft,31
2014,Jalaun,April,Burglary,24
2014,Jalaun,April,Kidnapping,23
2014,Jalaun,April,Murder,35
2014,Jalaun,April,Rape,60
2014,Jalaun,April,Theft,35
2014,Jalaun,May,Burglary,41
2014,Jalaun,May,Kidnapping,59
2014,Jalaun,May,Murder,23
2014,Jalaun,May,Rape,28
2014,Jalaun,May,Theft,26
2014,Jalaun,June,Burglary,23
2014,Jalaun,June,Kidnapping,49
2014,Jalaun,June,Murder,41
2014,Jalaun,June,Rape,32
2014,Jalaun,June,Theft,52
2014,Jalaun,July,Burglary,49
2014,Jalaun,July,Kidnapping,26
2014,Jalaun,July,Murder,21
2014,Jalaun,July,Rape,38
2014,Jalaun,July,Theft,59
2014,Jalaun,August,Burglary,60
2014,Jalaun,August,Kidnapping,45
2014,Jalaun,August,Murder,25
2014,Jalaun,August,Rape,38
2014,Jalaun,August,Theft,58
2014,Jalaun,September,Burglary,45
2014,Jalaun,September,Kidnapping,43
2014,Jalaun,September,Murder,57
2014,Jalaun,September,Rape,42
2014,Jalaun,September,Theft,38
2014,Jalaun,October,Burglary,45
2014,Jalaun,October,Kidnapping,50
2014,Jalaun,October,Murder,53
2014,Jalaun,October,Rape,21
2014,Jalaun,October,Theft,46
2014,Jalaun,November,Burglary,56
2014,Jalaun,November,Kidnapping,42
2014,Jalaun,November,Murder,33
2014,Jalaun,November,Rape,46
2014,Jalaun,November,Theft,44
2014,Jalaun,December,Burglary,43
2014,Jalaun,December,Kidnapping,39
2014,Jalaun,December,Murder,50
2014,Jalaun,December,Rape,31
2014,Jalaun,December,Theft,38
2014,Jaunpur,January,Burglary,22
2014,Jaunpur,January,Kidnapping,32
2014,Jaunpur,January,Murder,60
2014,Jaunpur,January,Rape,49
2014,Jaunpur,January,Theft,34
2014,Jaunpur,February,Burglary,31
2014,Jaunpur,February,Kidnapping,50
2014,Jaunpur,February,Murder,36
2014,Jaunpur,February,Rape,21
2014,Jaunpur,February,Theft,56
2014,Jaunpur,March,Burglary,22
2014,Jaunpur,March,Kidnapping,59
2014,Jaunpur,March,Murder,20
2014,Jaunpur,March,Rape,53
2014,Jaunpur,March,Theft,46
2014,Jaunpur,April,Burglary,56
2014,Jaunpur,April,Kidnapping,54
2014,Jaunpur,April,Murder,47
2014,Jaunpur,April,Rape,35
2014,Jaunpur,April,Theft,60
2014,Jaunpur,May,Burglary,36
2014,Jaunpur,May,Kidnapping,40
2014,Jaunpur,May,Murder,30
2014,Jaunpur,May,Rape,37
2014,Jaunpur,May,Theft,36
2014,Jaunpur,June,Burglary,53
2014,Jaunpur,June,Kidnapping,57
2014,Jaunpur,June,Murder,33
2014,Jaunpur,June,Rape,39
2014,Jaunpur,June,Theft,28
2014,Jaunpur,July,Burglary,39
2014,Jaunpur,July,Kidnapping,49
2014,Jaunpur,July,Murder,51
2014,Jaunpur,July,Rape,21
2014,Jaunpur,July,Theft,58
2014,Jaunpur,August,Burglary,49
2014,Jaunpur,August,Kidnapping,25
2014,Jaunpur,August,Murder,56
2014,Jaunpur,August,Rape,27
2014,Jaunpur,August,Theft,46
2014,Jaunpur,September,Burglary,33
2014,Jaunpur,September,Kidnapping,27
2014,Jaunpur,September,Murder,46
2014,Jaunpur,September,Rape,59
2014,Jaunpur,September,Theft,60
2014,Jaunpur,October,Burglary,44
2014,Jaunpur,October,Kidnapping,45
2014,Jaunpur,October,Murder,58
2014,Jaunpur,October,Rape,43
2014,Jaunpur,October,Theft,42
2014,Jaunpur,November,Burglary,27
2014,Jaunpur,November,Kidnapping,51
2014,Jaunpur,November,Murder,60
2014,Jaunpur,November,Rape,23
2014,Jaunpur,November,Theft,30
2014,Jaunpur,December,Burglary,25
2014,Jaunpur,December,Kidnapping,57
2014,Jaunpur,December,Murder,51
2014,Jaunpur,December,Rape,28
2014,Jaunpur,December,Theft,27
2014,Jhansi,January,Burglary,43
2014,Jhansi,January,Kidnapping,55
2014,Jhansi,January,Murder,36
2014,Jhansi,January,Rape,50
2014,Jhansi,January,Theft,29
2014,Jhansi,February,Burglary,41
2014,Jhansi,February,Kidnapping,58
2014,Jhansi,February,Murder,57
2014,Jhansi,February,Rape,47
2014,Jhansi,February,Theft,55
2014,Jhansi,March,Burglary,56
2014,Jhansi,March,Kidnapping,42
2014,Jhansi,March,Murder,49
2014,Jhansi,March,Rape,24
2014,Jhansi,March,Theft,48
2014,Jhansi,April,Burglary,32
2014,Jhansi,April,Kidnapping,42
2014,Jhansi,April,Murder,34
2014,Jhansi,April,Rape,53
2014,Jhansi,April,Theft,43
2014,Jhansi,May,Burglary,53
2014,Jhansi,May,Kidnapping,23
2014,Jhansi,May,Murder,48
2014,Jhansi,May,Rape,30
2014,Jhansi,May,Theft,47
2014,Jhansi,June,Burglary,36
2014,Jhansi,June,Kidnapping,25
2014,Jhansi,June,Murder,34
2014,Jhansi,June,Rape,56
2014,Jhansi,June,Theft,27
2014,Jhansi,July,Burglary,37
2014,Jhansi,July,Kidnapping,50
2014,Jhansi,July,Murder,26
2014,Jhansi,July,Rape,59
2014,Jhansi,July,Theft,59
2014,Jhansi,August,Burglary,21
2014,Jhansi,August,Kidnapping,20
2014,Jhansi,August,Murder,38
2014,Jhansi,August,Rape,26
2014,Jhansi,August,Theft,57
2014,Jhansi,September,Burglary,45
2014,Jhansi,September,Kidnapping,37
2014,Jhansi,September,Murder,52
2014,Jhansi,September,Rape,48
2014,Jhansi,September,Theft,50
2014,Jhansi,October,Burglary,28
2014,Jhansi,October,Kidnapping,29
2014,Jhansi,October,Murder,47
2014,Jhansi,October,Rape,41
2014,Jhansi,October,Theft,25
2014,Jhansi,November,Burglary,50
2014,Jhansi,November,Kidnapping,42
2014,Jhansi,November,Murder,29
2014,Jhansi,November,Rape,22
2014,Jhansi,November,Theft,29
2014,Jhansi,December,Burglary,36
2014,Jhansi,December,Kidnapping,32
2014,Jhansi,December,Murder,57
2014,Jhansi,December,Rape,55
2014,Jhansi,December,Theft,55
2014,Kadi,January,Burglary,21
2014,Kadi,January,Kidnapping,36
2014,Kadi,January,Murder,29
2014,Kadi,January,Rape,31
2014,Kadi,January,Theft,30
2014,Kadi,February,Burglary,35
2014,Kadi,February,Kidnapping,52
2014,Kadi,February,Murder,23
2014,Kadi,February,Rape,20
2014,Kadi,February,Theft,21
2014,Kadi,March,Burglary,30
2014,Kadi,March,Kidnapping,23
2014,Kadi,March,Murder,27
2014,Kadi,March,Rape,32
2014,Kadi,March,Theft,60
2014,Kadi,April,Burglary,58
2014,Kadi,April,Kidnapping,23
2014,Kadi,April,Murder,38
2014,Kadi,April,Rape,40
2014,Kadi,April,Theft,53
2014,Kadi,May,Burglary,37
2014,Kadi,May,Kidnapping,22
2014,Kadi,May,Murder,30
2014,Kadi,May,Rape,38
2014,Kadi,May,Theft,54
2014,Kadi,June,Burglary,50
2014,Kadi,June,Kidnapping,56
2014,Kadi,June,Murder,37
2014,Kadi,June,Rape,55
2014,Kadi,June,Theft,46
2014,Kadi,July,Burglary,56
2014,Kadi,July,Kidnapping,49
2014,Kadi,July,Murder,47
2014,Kadi,July,Rape,24
2014,Kadi,July,Theft,55
2014,Kadi,August,Burglary,44
2014,Kadi,August,Kidnapping,60
2014,Kadi,August,Murder,20
2014,Kadi,August,Rape,38
2014,Kadi,August,Theft,32
2014,Kadi,September,Burglary,54
2014,Kadi,September,Kidnapping,36
2014,Kadi,September,Murder,56
